4.008000000000002,0.9705
5.008000000000002,0.9634
6.008000000000002,0.9563
7.008000000000003,0.9492
8.007999999999997,0.9423
9.007999999999997,0.9354
10.007999999999997,0.9286
11.007999999999997,0.9218
12.007999999999997,0.9151
13.007999999999997,0.9085
14.007999999999997,0.902
15.007999999999997,0.8955
16.008000000000006,0.8891
17.00800000000001,0.8827
18.00800000000001,0.8764
19.00800000000001,0.8955
20.00800000000001,0.8955
21.00800000000001,0.8955
22.00800000000001,0.8955
23.00800000000001,0.8955
24.00800000000001,0.8955
25.00800000000001,0.8955
26.00800000000001,0.8955
27.00800000000001,0.8955
28.00800000000001,0.8955
29.00800000000001,0.8955
30.00800000000001,0.8955
31.00800000000001,0.8955
32.00799999999999,0.8955
33.00799999999999,0.8955
34.00799999999999,0.8955
35.00799999999999,0.8955
36.00799999999999,0.8955
37.00799999999999,0.8955
38.00799999999999,0.8955
39.00799999999999,0.8955
40.00799999999999,0.8955
41.00799999999999,0.8955
42.00799999999999,0.8955
43.00799999999999,0.8955
44.00799999999999,0.8955
45.00799999999999,0.8955
46.00799999999999,0.8955
47.00799999999999,0.8955
48.00799999999999,0.8955
49.00799999999999,0.8955
50.00799999999999,0.9086
51.00799999999999,0.9219
52.00799999999999,0.9354
53.00799999999999,0.9493
