4.008000000000002,0.9705
5.008000000000002,0.9634
6.008000000000002,0.9563
7.008000000000003,0.9492
8.007999999999997,0.9423
9.007999999999997,0.9634
10.007999999999997,0.9563
11.007999999999997,0.9563
12.007999999999997,0.9493
13.007999999999997,0.9493
14.007999999999997,0.9423
15.007999999999997,0.9423
16.008000000000006,0.9354
17.00800000000001,0.9354
18.00800000000001,0.9286
19.00800000000001,0.9286
20.00800000000001,0.9219
21.00800000000001,0.9219
22.00800000000001,0.9152
23.00800000000001,0.9152
24.00800000000001,0.9086
25.00800000000001,0.9086
26.00800000000001,0.902
27.00800000000001,0.902
28.00800000000001,0.902
29.00800000000001,0.902
30.00800000000001,0.8955
31.00800000000001,0.8955
32.00799999999999,0.8891
33.00799999999999,0.8891
34.00799999999999,0.8827
35.00799999999999,0.8891
36.00799999999999,0.8827
37.00799999999999,0.8827
38.00799999999999,0.8955
39.00799999999999,0.8891
40.00799999999999,0.902
41.00799999999999,0.902
42.00799999999999,0.8955
43.00799999999999,0.9152
44.00799999999999,0.9086
45.00799999999999,0.9152
46.00799999999999,0.9152
47.00799999999999,0.9086
48.00799999999999,0.9493
49.00799999999999,0.9493
50.00799999999999,0.9423
51.00799999999999,0.9423
52.00799999999999,0.9563
53.00799999999999,0.9563
